object_id,percentage,hex
c774202a4b26743d4c18,21, #89897E
c774202a4b26743d4c18,18, #484841
c774202a4b26743d4c18,16, #F1EED9
c774202a4b26743d4c18,4, #B1B0A2
c779f2df1413409e3d08,19, #716F65
c779f2df1413409e3d08,9,#8D897C
c779f2df1413409e3d08,8, #F3ECD8
c779f2df1413409e3d08,11, #CDC7B6
c779f2df1413409e3d08,11, #A8A395
c779f2df1413409e3d08,39, #4C4C44
c77cbc27eb72d5bfd719,8, #A99D86
c77cbc27eb72d5bfd719,7, #8D7F69
c77cbc27eb72d5bfd719,6, #6D5A48
c77cbc27eb72d5bfd719,24, #C9BCA2
c77cbc27eb72d5bfd719,52, #E1D9C5
c77cbc27eb72d5bfd719,0,#FDFDFB
c782bd4b5a75045d578e,33,#452B2B
c782bd4b5a75045d578e,20, #22141B
c782bd4b5a75045d578e,9, #BEA277
c782bd4b5a75045d578e,1, #E5D5AB
c782bd4b5a75045d578e,24, #6B4A3A
c782bd4b5a75045d578e,10, #A0654A
c78d66145d40666337e5,17, #7C7764
c78d66145d40666337e5,7, #464338
c78d66145d40666337e5,22,#F4ECD1
c78d66145d40666337e5,13, #A09985
c78d66145d40666337e5,14, #615D4D
c78d66145d40666337e5,25, #CDC4AD
c79baf73df7b97987ee1,23, #D3C6B1
c79baf73df7b97987ee1,27, #8F8475
c79baf73df7b97987ee1,10,#F5EFE0
c79baf73df7b97987ee1,19, #615A4E
c79baf73df7b97987ee1,15, #B4A895
c79baf73df7b97987ee1,3, #3E3931
c79c830154b0144af26a,3, #BEB8B0
c79c830154b0144af26a,3, #868583
c79c830154b0144af26a,31, #573931
c79c830154b0144af26a,4, #876A4C
c79c830154b0144af26a,13, #6A6B67
c79c830154b0144af26a,10, #AA9979
c79c830154b0144af26a,33,#191819
c79fb2fd8ceb7ddceb27,23, #000000
c79fb2fd8ceb7ddceb27,3, #B0A68E
c79fb2fd8ceb7ddceb27,8, #81725B
c79fb2fd8ceb7ddceb27,1, #CFCAB5
c79fb2fd8ceb7ddceb27,9, #231914
c79fb2fd8ceb7ddceb27,16, #5C4F39
c79fb2fd8ceb7ddceb27,37,#403122
c7a5db134c8e820bb4e3,7, #81816D
c7a5db134c8e820bb4e3,31, #4B2F1D
c7a5db134c8e820bb4e3,20, #6D583D
c7a5db134c8e820bb4e3,0, #F7F9F4
c7a5db134c8e820bb4e3,4, #B0A791
c7a5db134c8e820bb4e3,36,#15140F
c7a7b92484a4568a5b67,28, #918D7E
c7a7b92484a4568a5b67,19, #7B7768
c7a7b92484a4568a5b67,3, #5F5B4E
c7a7b92484a4568a5b67,7, #D5D0BD
c7a7b92484a4568a5b67,21,#F2EFE1
c7a7b92484a4568a5b67,19, #B2AD9C
c7a8b063b9f97da3bd2c,9, #554F44
c7a8b063b9f97da3bd2c,2, #363029
c7a8b063b9f97da3bd2c,2, #F4EFE7
c7a8b063b9f97da3bd2c,39,#A7A091
c7a8b063b9f97da3bd2c,10, #8B8376
c7a8b063b9f97da3bd2c,22, #D2CABB
c7a8b063b9f97da3bd2c,11, #756D60
c7accec8246223361d00,15, #9E937D
c7accec8246223361d00,2, #52483A
c7accec8246223361d00,24, #F7F5EB
c7accec8246223361d00,4, #766D5A
c7accec8246223361d00,51,#CFC7B3
c7accec8246223361d00,2, #31261B
c7ad56a2217cc92f1892,1,#FCF8E1
c7ad56a2217cc92f1892,28, #585242
c7ad56a2217cc92f1892,19, #DFD7BC
c7ad56a2217cc92f1892,6, #3A372C
c7ad56a2217cc92f1892,23, #7E7763
c7ad56a2217cc92f1892,20, #ADA690
c7b979ef22b440a73db9,0, #F9E668
c7b979ef22b440a73db9,23,#F9F4E5
c7b979ef22b440a73db9,9, #8586A1
c7b979ef22b440a73db9,20, #2E2A28
c7b979ef22b440a73db9,18, #9C6C60
c7b979ef22b440a73db9,27, #C4BFBB
c7bec8154e745bae371c,20, #5F3D1F
c7bec8154e745bae371c,10, #302613
c7bec8154e745bae371c,14, #0F0B04
c7bec8154e745bae371c,2, #6D6047
c7bec8154e745bae371c,1, #D6BF7F
c7bec8154e745bae371c,27,#B0A186
c7bec8154e745bae371c,22, #9A865C
c7bf76ad0523fb114006,8, #766F67
c7bf76ad0523fb114006,7, #918A81
c7bf76ad0523fb114006,12, #BFB5A8
c7bf76ad0523fb114006,2, #F6EADF
c7bf76ad0523fb114006,55,#DBD0C6
c7bf76ad0523fb114006,2, #4D4842
c7bf76ad0523fb114006,11, #A59E93
c7cac57d16824fdd5eac,4, #9B8C68
c7cac57d16824fdd5eac,8, #575A55
c7cac57d16824fdd5eac,3, #B0A588
c7cac57d16824fdd5eac,3, #7E7156
c7cac57d16824fdd5eac,61, #493E2E
c7cac57d16824fdd5eac,18,#20201C
c7db4167305f57f16c3a,15, #D9D5C7
c7db4167305f57f16c3a,25, #928579
c7db4167305f57f16c3a,9,#CCC6B5
c7db4167305f57f16c3a,16, #796D64
c7db4167305f57f16c3a,16, #A5998B
c7db4167305f57f16c3a,15, #BAAFA0
c7dc96e4d3341911a590,4, #A8A79C
c7dc96e4d3341911a590,8, #6C6B63
c7dc96e4d3341911a590,6, #F1F0E4
c7dc96e4d3341911a590,54,#4A4B48
c7dc96e4d3341911a590,6, #D0CEBF
c7dc96e4d3341911a590,6, #88877E
c7dc96e4d3341911a590,12, #201F1A
c7eb1e31b698be7085c9,2, #F5F4EB
c7eb1e31b698be7085c9,0, #C5BDA6
c7eb1e31b698be7085c9,18, #4B3E34
c7eb1e31b698be7085c9,4, #29201B
c7eb1e31b698be7085c9,37,#786A56
c7eb1e31b698be7085c9,36, #9E937F
c7eb1e31b698be7085c9,0, #DCD9CC
c7eee9810682cec673b9,19, #513F23
c7eee9810682cec673b9,3, #B5AA86
c7eee9810682cec673b9,26,#635332
c7eee9810682cec673b9,13, #908361
c7eee9810682cec673b9,6, #A49874
c7eee9810682cec673b9,9, #7B6A41
c7eee9810682cec673b9,21, #322717
c7efc5107327fd721f3f,23, #666764
c7efc5107327fd721f3f,18, #393A36
c7efc5107327fd721f3f,16, #989A97
c7efc5107327fd721f3f,26,#141412
c7efc5107327fd721f3f,1, #EAEEED
c7efc5107327fd721f3f,13, #C4C6C4
c7f511eefebe55dc7f75,34, #E0D6C0
c7f511eefebe55dc7f75,2,#F8F3EA
c7f511eefebe55dc7f75,14, #64534B
c7f511eefebe55dc7f75,29, #8A7E75
c7f511eefebe55dc7f75,2, #39261F
c7f511eefebe55dc7f75,16, #BCAF9B
c7f5be85888e969beaa4,54, #DAD3BF
c7f5be85888e969beaa4,14, #B8B29F
c7f5be85888e969beaa4,6, #716C5C
c7f5be85888e969beaa4,9,#F5EFDA
c7f5be85888e969beaa4,11, #918C7B
c7f5be85888e969beaa4,3, #4C493E
c7f6a01ed8d851b3bf2a,28, #CBC7B1
c7f6a01ed8d851b3bf2a,5, #B0AD9C
c7f6a01ed8d851b3bf2a,28, #908B80
c7f6a01ed8d851b3bf2a,6,#F3F0E3
c7f6a01ed8d851b3bf2a,11, #52473F
c7f6a01ed8d851b3bf2a,18, #726A62
c7fa0c85b60dff77e492,4, #4C4B45
c7fa0c85b60dff77e492,11, #757469
c7fa0c85b60dff77e492,11, #CCC9B8
c7fa0c85b60dff77e492,9, #B1AEA0
c7fa0c85b60dff77e492,55,#ECE7D4
c7fa0c85b60dff77e492,7, #979488
c8023dd9932b7cd2dd09,5, #9E8B60
c8023dd9932b7cd2dd09,80,#1B1A0E
c8023dd9932b7cd2dd09,4, #7B6C4A
c8023dd9932b7cd2dd09,3, #39321C
c8023dd9932b7cd2dd09,3, #B3AC81
c8023dd9932b7cd2dd09,2, #55482C
c80cca9715f65a0f8259,2, #B19D65
c80cca9715f65a0f8259,3, #867747
c80cca9715f65a0f8259,6, #655936
c80cca9715f65a0f8259,1, #D9C886
c80cca9715f65a0f8259,66, #433C25
c80cca9715f65a0f8259,21,#231F14
c80dd8121b467a7bd39d,40, #675639
c80dd8121b467a7bd39d,37,#362F24
c80dd8121b467a7bd39d,0, #F0E7A3
c80dd8121b467a7bd39d,2, #D5CD8F
c80dd8121b467a7bd39d,4, #B9B078
c80dd8121b467a7bd39d,15, #948B5A
c81277f497a0a917c989,26, #31322F
c81277f497a0a917c989,6, #C2BAA9
c81277f497a0a917c989,29,#E7E3D5
c81277f497a0a917c989,7, #A29E92
c81277f497a0a917c989,13, #53534C
c81277f497a0a917c989,16, #757369
c8145f0467b1c72b2d94,5, #A2A398
c8145f0467b1c72b2d94,1, #27291F
c8145f0467b1c72b2d94,6, #CACABA
c8145f0467b1c72b2d94,78,#F0EFE0
c8145f0467b1c72b2d94,4, #717369
c8145f0467b1c72b2d94,2, #4C4E44
c816fe0016977ded8207,65,#F9F4DB
c816fe0016977ded8207,5, #393730
c816fe0016977ded8207,0, #7E7866
c816fe0016977ded8207,15, #E1DABF
c816fe0016977ded8207,1, #A29B86
c816fe0016977ded8207,10, #615C4E
c816fe0016977ded8207,0, #C6BFA6
c819b6af6509d2861275,19, #5B584C
c819b6af6509d2861275,13, #D1CCB9
c819b6af6509d2861275,10, #938E7F
c819b6af6509d2861275,12, #7C786A
c819b6af6509d2861275,9, #38362E
c819b6af6509d2861275,15, #B3AE9D
c819b6af6509d2861275,20,#F0EBD8
c82ae64cffb30ddad276,23,#EDEAD9
c82ae64cffb30ddad276,17, #63625A
c82ae64cffb30ddad276,15, #42423C
c82ae64cffb30ddad276,13, #A7A498
c82ae64cffb30ddad276,11, #C6C3B4
c82ae64cffb30ddad276,19, #848279
c830873095d78009bd32,17,#FAF3DD
c830873095d78009bd32,4, #1F2823
c830873095d78009bd32,18, #D9CEB9
c830873095d78009bd32,16, #464D46
c830873095d78009bd32,18, #797B70
c830873095d78009bd32,24, #ACA898
c833a64d8d8621073949,8, #877D5D
c833a64d8d8621073949,16, #302820
c833a64d8d8621073949,6, #D9CEA8
c833a64d8d8621073949,16, #564D39
c833a64d8d8621073949,8, #725B35
c833a64d8d8621073949,24,#969281
c833a64d8d8621073949,19, #B6AD94
c83acdf0bce74888ca07,0, #938D7B
c83acdf0bce74888ca07,4, #5C584A
c83acdf0bce74888ca07,76,#F4EED4
c83acdf0bce74888ca07,3, #CFC7AD
c83acdf0bce74888ca07,0, #AEA68E
c83acdf0bce74888ca07,1, #787261
c83acdf0bce74888ca07,13, #413F36
c83b23ee6849b88857f2,0, #625039
c83b23ee6849b88857f2,83,#F3EBD2
c83b23ee6849b88857f2,1, #816E53
c83b23ee6849b88857f2,8, #D1C3A7
c83b23ee6849b88857f2,2, #938772
c83b23ee6849b88857f2,2, #B2A182
c83c7691acf763dc671e,0, #74381A
c83c7691acf763dc671e,0, #98957E
c83c7691acf763dc671e,0, #B0AD96
c83c7691acf763dc671e,44,#3E3525
c83c7691acf763dc671e,11, #16160C
c83c7691acf763dc671e,5, #564F38
c83c7691acf763dc671e,38, #736F58
c843c97c94acdec7bf13,1, #847D6C
c843c97c94acdec7bf13,0, #989683
c843c97c94acdec7bf13,13, #4D4D43
c843c97c94acdec7bf13,2, #5F6359
c843c97c94acdec7bf13,39,#3A3730
c843c97c94acdec7bf13,4, #654331
c843c97c94acdec7bf13,39, #1C1E19
c84b1907cda4e58e0437,17, #F7F3E9
c84b1907cda4e58e0437,12, #C1BCAF
c84b1907cda4e58e0437,3, #5F5C57
c84b1907cda4e58e0437,34,#DCD7CB
c84b1907cda4e58e0437,0, #403E3A
c84b1907cda4e58e0437,15, #A29C91
c84b1907cda4e58e0437,16, #7A7670
c869a76e74a04370b8fe,26, #E1DCC5
c869a76e74a04370b8fe,3, #716E5F
c869a76e74a04370b8fe,9, #A6A191
c869a76e74a04370b8fe,1, #8D8877
c869a76e74a04370b8fe,52,#F8F7EB
c869a76e74a04370b8fe,7, #C9BFA5
c869a76e74a04370b8fe,0, #46443C
c86e99ade639d17f7c8b,17, #565345
c86e99ade639d17f7c8b,4, #DED7BB
c86e99ade639d17f7c8b,32,#F7F5EE
c86e99ade639d17f7c8b,3, #C5BFA7
c86e99ade639d17f7c8b,12, #3D3A2F
c86e99ade639d17f7c8b,19, #797665
c86e99ade639d17f7c8b,10, #A19C8A
c87399ace6e578db3f8d,11, #D6D3C3
c87399ace6e578db3f8d,14, #626152
c87399ace6e578db3f8d,22, #848271
c87399ace6e578db3f8d,24,#F7F6E7
c87399ace6e578db3f8d,21, #AFAC9B
c87399ace6e578db3f8d,5, #424436
c8768ce3f2bdeeb6d659,63,#CAC1AF
c8768ce3f2bdeeb6d659,18, #161412
c8768ce3f2bdeeb6d659,2, #6B5F51
c8768ce3f2bdeeb6d659,5, #847D71
c8768ce3f2bdeeb6d659,5, #A39A89
c8768ce3f2bdeeb6d659,2, #373536
c8768ce3f2bdeeb6d659,2, #EEEAE2
c8778dce01fb714978d7,14, #787267
c8778dce01fb714978d7,0,#FEFEFC
c8778dce01fb714978d7,11, #9F988A
c8778dce01fb714978d7,30, #C6BEAD
c8778dce01fb714978d7,30, #EEE8D8
c8778dce01fb714978d7,11, #4A4740
c878b0eabe4f06877112,55,#E7E6D7
c878b0eabe4f06877112,8, #747368
c878b0eabe4f06877112,2, #D1CDBD
c878b0eabe4f06877112,3, #525147
c878b0eabe4f06877112,7, #9A9990
c878b0eabe4f06877112,2, #BBB6A5
c878b0eabe4f06877112,19, #F9F8F5
c8811de20a3903f82c88,1, #2C2220
c8811de20a3903f82c88,0, #FEFDF8
c8811de20a3903f82c88,36,#554B47
c8811de20a3903f82c88,30, #A0978A
c8811de20a3903f82c88,3, #E2E1D9
c8811de20a3903f82c88,3, #C4BEAA
c8811de20a3903f82c88,23, #7C7067
c884a2273f3c5710fdb3,9, #997D3A
c884a2273f3c5710fdb3,39,#634821
c884a2273f3c5710fdb3,4, #281D13
c884a2273f3c5710fdb3,5, #AB904C
c884a2273f3c5710fdb3,14, #846427
c884a2273f3c5710fdb3,26, #462D19
c884a2273f3c5710fdb3,0, #BBA363
c88e9cfc4347740a07ae,12, #CDC2B3
c88e9cfc4347740a07ae,9, #383534
c88e9cfc4347740a07ae,29, #807973
c88e9cfc4347740a07ae,10,#F7F1E7
c88e9cfc4347740a07ae,16, #A8A197
c88e9cfc4347740a07ae,20, #56514E
c898748aa0b9927dadc2,14,#F8F4E4
c898748aa0b9927dadc2,32, #B9B28F
c898748aa0b9927dadc2,22, #5B5754
c898748aa0b9927dadc2,18, #E2D5BD
c898748aa0b9927dadc2,0, #D4BD5C
c898748aa0b9927dadc2,11, #9A886D
c89db66a3b55d577e4ba,18, #514618
c89db66a3b55d577e4ba,11, #6E6333
c89db66a3b55d577e4ba,34,#87815D
c89db66a3b55d577e4ba,16, #9F9B79
c89db66a3b55d577e4ba,2, #292104
c89db66a3b55d577e4ba,16, #B4B199
c89db66a3b55d577e4ba,0, #917E35
c8a06cf3b018e0b9fe7f,25, #B0A99F
c8a06cf3b018e0b9fe7f,6, #372C28
c8a06cf3b018e0b9fe7f,9,#F8F7F5
c8a06cf3b018e0b9fe7f,29, #DEDACB
c8a06cf3b018e0b9fe7f,19, #827870
c8a06cf3b018e0b9fe7f,10, #5E534C
c8ac753f1da7f8777b13,2, #CDB47D
c8ac753f1da7f8777b13,2, #6E5B3C
c8ac753f1da7f8777b13,0, #F0DEA4
c8ac753f1da7f8777b13,69,#27201A
c8ac753f1da7f8777b13,3, #9C8257
c8ac753f1da7f8777b13,20, #4A3F2F
c8bdbbd885fd8966667f,10, #4D382A
c8bdbbd885fd8966667f,13, #D9D9D1
c8bdbbd885fd8966667f,4,#F8F8F6
c8bdbbd885fd8966667f,14, #79695A
c8bdbbd885fd8966667f,13, #998F84
c8bdbbd885fd8966667f,43, #B7B2A5
c8c0b101017dab12c142,4, #906733
c8c0b101017dab12c142,14, #563B20
c8c0b101017dab12c142,1, #AE9253
c8c0b101017dab12c142,22,#11130B
c8c0b101017dab12c142,0, #C5AC6F
c8c0b101017dab12c142,56, #352619
c8c0b897e0c938645840,12, #C9C3B1
c8c0b897e0c938645840,15, #A6A292
c8c0b897e0c938645840,4,#424037
c8c0b897e0c938645840,17, #696657
c8c0b897e0c938645840,13, #888473
c8c0b897e0c938645840,36, #F1EDE1
c8c0dbb0b76c5f9d1247,40, #807057
c8c0dbb0b76c5f9d1247,10, #F4F1E4
c8c0dbb0b76c5f9d1247,21, #5F4E3A
c8c0dbb0b76c5f9d1247,20, #9B907B
c8c0dbb0b76c5f9d1247,4,#BEB193
c8c0dbb0b76c5f9d1247,2, #D7CDAD
c8d1246da54f011a37e3,26, #676459
c8d1246da54f011a37e3,17,#E6E2D4
c8d1246da54f011a37e3,20, #3E3D35
c8d1246da54f011a37e3,21, #8A8679
c8d1246da54f011a37e3,8, #ACA89A
c8d1246da54f011a37e3,6, #C3BFB2
c8d1e24f5709cd094358,3, #C4C0B4
c8d1e24f5709cd094358,4, #DDD8CA
c8d1e24f5709cd094358,10, #848173
c8d1e24f5709cd094358,4, #6D6B5D
c8d1e24f5709cd094358,67,#F7F6F1
c8d1e24f5709cd094358,1, #504D43
c8d1e24f5709cd094358,8, #A29F92
c8d59ff79029f052b936,5, #A4965C
c8d59ff79029f052b936,9, #54401D
c8d59ff79029f052b936,20, #20170B
c8d59ff79029f052b936,25, #7C7646
c8d59ff79029f052b936,10, #645E34
c8d59ff79029f052b936,0, #B7A368
c8d59ff79029f052b936,28,#3D2911
c8d8fdd56bcf66cb7dba,24, #C4BEA8
c8d8fdd56bcf66cb7dba,3, #414138
c8d8fdd56bcf66cb7dba,18, #98937F
c8d8fdd56bcf66cb7dba,3,#ECE5CF
c8d8fdd56bcf66cb7dba,32, #5B5A4E
c8d8fdd56bcf66cb7dba,17, #777464
c8dec02962c03e6ba120,15, #949185
c8dec02962c03e6ba120,31, #BBB7AA
c8dec02962c03e6ba120,13, #65635A
c8dec02962c03e6ba120,30, #DBD7CB
c8dec02962c03e6ba120,6, #3F3F39
c8dec02962c03e6ba120,3,#F8F7F2
c8e1f3a5e4cfc9fcbd55,61, #E8E3D3
c8e1f3a5e4cfc9fcbd55,20, #C2BCAB
c8e1f3a5e4cfc9fcbd55,0,#FEFEFE
c8e1f3a5e4cfc9fcbd55,1, #4E4B3F
c8e1f3a5e4cfc9fcbd55,6, #787366
c8e1f3a5e4cfc9fcbd55,8, #9B9689
c8ed2f1a07245bec8c47,2, #C3BBA2
c8ed2f1a07245bec8c47,2,#F2F2E9
c8ed2f1a07245bec8c47,8, #928776
c8ed2f1a07245bec8c47,44, #3F372F
c8ed2f1a07245bec8c47,15, #201A15
c8ed2f1a07245bec8c47,27, #675B4F
c8f3159183f4c5ee765a,2, #4E3D19
c8f3159183f4c5ee765a,5, #3B3529
c8f3159183f4c5ee765a,1, #5B4D34
c8f3159183f4c5ee765a,81,#17150F
c8f3159183f4c5ee765a,6, #312815
c8f3159183f4c5ee765a,1, #725C39
c8f70ea231afad4409df,38,#F0ECDA
c8f70ea231afad4409df,5, #505044
c8f70ea231afad4409df,14, #908E81
c8f70ea231afad4409df,7, #ACA99B
c8f70ea231afad4409df,13, #717062
c8f70ea231afad4409df,19, #C6C3B4
c8fca1f44fe776a767f0,48, #D9D4C5
c8fca1f44fe776a767f0,2, #313029
c8fca1f44fe776a767f0,10, #837E71
c8fca1f44fe776a767f0,4, #565249
c8fca1f44fe776a767f0,11, #B0AB9C
c8fca1f44fe776a767f0,22,#FAF9F1
c90c8e674b15c7527834,0, #37322B
c90c8e674b15c7527834,10, #8E887A
c90c8e674b15c7527834,1, #554F45
c90c8e674b15c7527834,3, #736C60
c90c8e674b15c7527834,16, #C4BDAC
c90c8e674b15c7527834,67,#F1ECD7
c9170ffa71f08a49f919,19,#B3B19D
c9170ffa71f08a49f919,17, #1D211B
c9170ffa71f08a49f919,15, #DDD5BE
c9170ffa71f08a49f919,12, #F9F5DA
c9170ffa71f08a49f919,18, #7E8070
c9170ffa71f08a49f919,15, #4B4F42
c923da78e2e106cf1c36,3,#F8F5E9
c923da78e2e106cf1c36,0, #37362F
c923da78e2e106cf1c36,9, #57544B
c923da78e2e106cf1c36,36, #B6B0A3
c923da78e2e106cf1c36,24, #89847A
c923da78e2e106cf1c36,25, #DBD5C7
c924ebb619bf4734fd6b,37, #B7A87C
c924ebb619bf4734fd6b,0, #87291A
c924ebb619bf4734fd6b,12, #857959
c924ebb619bf4734fd6b,27, #141410
c924ebb619bf4734fd6b,16, #3C2C18
c924ebb619bf4734fd6b,6,#5F4E30
c930107fc43868fefa40,66,#F8EFE3
c930107fc43868fefa40,10, #E0D4C6
c930107fc43868fefa40,9, #968E83
c930107fc43868fefa40,5, #AFA79C
c930107fc43868fefa40,1, #797069
c930107fc43868fefa40,6, #C3B9AC
c930107fc43868fefa40,0, #645F5B
c9301fc98001942f9062,52, #463C25
c9301fc98001942f9062,1, #B19655
c9301fc98001942f9062,5, #947A43
c9301fc98001942f9062,27, #755A2B
c9301fc98001942f9062,0, #CFBD78
c9301fc98001942f9062,13,#241F17
c9377cfbe14e2c981ce7,72,#201911
c9377cfbe14e2c981ce7,0, #EDDEB0
c9377cfbe14e2c981ce7,14, #51432E
c9377cfbe14e2c981ce7,1, #776346
c9377cfbe14e2c981ce7,3, #987A57
c9377cfbe14e2c981ce7,4, #B99F72
c9377cfbe14e2c981ce7,3, #DCC794
c938e73fada32f528e79,18, #DCD0C2
c938e73fada32f528e79,40, #8E877B
c938e73fada32f528e79,9, #BCB3A5
c938e73fada32f528e79,4, #3F3A35
c938e73fada32f528e79,18, #5E5850
c938e73fada32f528e79,7,#F6EEE5
c93b75751cb121dc6281,3, #909090
c93b75751cb121dc6281,6, #F4F5F5
c93b75751cb121dc6281,6, #AFAFAF
c93b75751cb121dc6281,16, #40403F
c93b75751cb121dc6281,51,#20201E
c93b75751cb121dc6281,7, #D3D5D5
c93b75751cb121dc6281,8, #696968
c93c1e311e21094cf4f9,7, #494A42
c93c1e311e21094cf4f9,10, #C2BCAB
c93c1e311e21094cf4f9,7,#DCD5C1
c93c1e311e21094cf4f9,8, #97978C
c93c1e311e21094cf4f9,5, #737569
c93c1e311e21094cf4f9,61, #F6F3EA
c93d273e09a0e73ffbcd,16, #797263
c93d273e09a0e73ffbcd,16, #BFB4A1
c93d273e09a0e73ffbcd,18, #5F594D
c93d273e09a0e73ffbcd,1, #443F35
c93d273e09a0e73ffbcd,32,#E8DEC8
c93d273e09a0e73ffbcd,1, #FDFAF1
c93d273e09a0e73ffbcd,12, #989180
c943bf6d485f8da62e9e,14, #949083
c943bf6d485f8da62e9e,4, #47463D
c943bf6d485f8da62e9e,20, #D5D0C0
c943bf6d485f8da62e9e,6, #6C695E
c943bf6d485f8da62e9e,14, #BBB7A9
c943bf6d485f8da62e9e,39,#F0EEE2
c94c5db7a8c8a3d1f88a,2, #61371E
c94c5db7a8c8a3d1f88a,11, #C1B9AA
c94c5db7a8c8a3d1f88a,11, #A5988C
c94c5db7a8c8a3d1f88a,9, #75563B
c94c5db7a8c8a3d1f88a,24, #8D7A69
c94c5db7a8c8a3d1f88a,40,#EAE5D5
c94f7c101654148cb792,7,#E8E4D3
c94f7c101654148cb792,1, #C4BEAD
c94f7c101654148cb792,23, #73675F
c94f7c101654148cb792,14, #9D958C
c94f7c101654148cb792,25, #33231C
c94f7c101654148cb792,28, #54423A
c954ec0e6bb75adab95f,18, #868274
c954ec0e6bb75adab95f,3,#FDFAF6
c954ec0e6bb75adab95f,27, #615D50
c954ec0e6bb75adab95f,10, #B3AF9F
c954ec0e6bb75adab95f,13, #3D3A30
c954ec0e6bb75adab95f,27, #DFD9C9
c9629ca0faf3e79aa633,2, #ECECEA
c9629ca0faf3e79aa633,32, #878075
c9629ca0faf3e79aa633,11, #696055
c9629ca0faf3e79aa633,34,#B0A999
c9629ca0faf3e79aa633,3, #2E2014
c9629ca0faf3e79aa633,7, #CECDC3
c9629ca0faf3e79aa633,9, #514639
c963576d8396884b7287,10, #32312C
c963576d8396884b7287,18, #7A776B
c963576d8396884b7287,12, #BDB8A9
c963576d8396884b7287,18, #D9D4C3
c963576d8396884b7287,13, #9E9A8D
c963576d8396884b7287,22,#514F46
c963576d8396884b7287,4, #F6F3E9
c96db27206b36210128f,15,#F2EFE4
c96db27206b36210128f,17, #4F4C44
c96db27206b36210128f,50, #2D2A23
c96db27206b36210128f,5, #959287
c96db27206b36210128f,2, #BFBAA9
c96db27206b36210128f,7, #726F66
c973387c0df5a654d28e,8, #767061
c973387c0df5a654d28e,9, #948F80
c973387c0df5a654d28e,1, #575346
c973387c0df5a654d28e,0, #37352B
c973387c0df5a654d28e,9, #FAFAF7
c973387c0df5a654d28e,27, #BBB4A0
c973387c0df5a654d28e,42,#E9E5D1
c977f6c9788692c7c36a,15, #7C534C
c977f6c9788692c7c36a,11, #3B1B1D
c977f6c9788692c7c36a,22,#593F3A
c977f6c9788692c7c36a,15, #BFB59A
c977f6c9788692c7c36a,8, #DBD6C1
c977f6c9788692c7c36a,15, #A98B7D
c977f6c9788692c7c36a,12, #8D6B5D
c9786d84c9ad1e4bd345,0, #9C968B
c9786d84c9ad1e4bd345,46, #D1C9B7
c9786d84c9ad1e4bd345,47, #EFE6D4
c9786d84c9ad1e4bd345,0,#7C7469
c9786d84c9ad1e4bd345,3, #B6AD9D
c9786d84c9ad1e4bd345,2, #FBF9F0
c982373b05f1c3097a46,59, #E6DFCB
c982373b05f1c3097a46,1, #695544
c982373b05f1c3097a46,7, #998E7C
c982373b05f1c3097a46,3, #7F6C57
c982373b05f1c3097a46,1,#FAF8EF
c982373b05f1c3097a46,26, #CABA9A
c98d4aa575061ade5f8b,45,#C0BDAC
c98d4aa575061ade5f8b,3, #1D1809
c98d4aa575061ade5f8b,19, #9D9687
c98d4aa575061ade5f8b,10, #ECEAE5
c98d4aa575061ade5f8b,9, #585041
c98d4aa575061ade5f8b,4, #3B3323
c98d4aa575061ade5f8b,7, #7A7161
c993be8ac19da107bdc4,20, #A79D6F
c993be8ac19da107bdc4,20,#897E4E
c993be8ac19da107bdc4,15, #4D3F1C
c993be8ac19da107bdc4,8, #100D03
c993be8ac19da107bdc4,11, #655832
c993be8ac19da107bdc4,8, #CAC39A
c993be8ac19da107bdc4,14, #36290C
c9954f7403ec810146bc,25, #363633
c9954f7403ec810146bc,7, #A29E92
c9954f7403ec810146bc,8,#E9E5DB
c9954f7403ec810146bc,7, #605F57
c9954f7403ec810146bc,12, #7F7D73
c9954f7403ec810146bc,38, #C2BDB0
c997768bfb717bdf8245,14, #ACA99E
c997768bfb717bdf8245,12, #3A3B35
c997768bfb717bdf8245,10, #8C8A80
c997768bfb717bdf8245,39, #D6D2C6
c997768bfb717bdf8245,2,#FAF9F6
c997768bfb717bdf8245,19, #64635A
c9a2050e9c76e7233a4d,23, #7F7D70
c9a2050e9c76e7233a4d,11, #C4BFAD
c9a2050e9c76e7233a4d,24, #58574D
c9a2050e9c76e7233a4d,15,#EDE7D2
c9a2050e9c76e7233a4d,17, #383830
c9a2050e9c76e7233a4d,7, #A29E90
c9a88403538b070976fc,21, #6F675C
c9a88403538b070976fc,15, #B2A792
c9a88403538b070976fc,29, #3C372F
c9a88403538b070976fc,6,#8D857A
c9a88403538b070976fc,7, #DBD2C0
c9a88403538b070976fc,20, #544D43
c9abe8809781271d118f,0, #F2F5FB
c9abe8809781271d118f,10, #9DB0BE
c9abe8809781271d118f,24, #626C5F
c9abe8809781271d118f,42,#1B2217
c9abe8809781271d118f,2, #D3D0CF
c9abe8809781271d118f,20, #334740
c9ac00245ea9817601f1,4, #525238
c9ac00245ea9817601f1,4,#857F58
c9ac00245ea9817601f1,28, #36321E
c9ac00245ea9817601f1,50, #16150B
c9ac00245ea9817601f1,6, #5E6555
c9ac00245ea9817601f1,4, #A8A88C
c9ae914fdca1c4cab56a,6, #584C2A
c9ae914fdca1c4cab56a,3, #9D9570
